incident_id;;;;;;;;;;name_asset;asset_id;;asset_attribute_value;asset_id_attribute;asset_attribute_id;system_asset_extension_id;id_extension;system_asset_extension_name;;;;id;name;;relation_id
40692e7f-c7e0-48f0-80af-211ebbff654d;;;;;;;;;;polisa;df1df81d-023e-4863-920f-bc248b11f446;;JH2740034458;df1df81d-023e-4863-920f-bc248b11f446;527ca6c9-43c0-4603-bdc2-74e2abf5d0ba;1e212af8-d839-407d-9909-3790c60ccf79;1e212af8-d839-407d-9909-3790c60ccf79;nr_polisy;;;;ca830510-aef2-411f-83e4-1634d761cab5;polisa;;e03415d6-5018-4af4-89d8-bd56b674aa1b
436873fb-4824-4fd6-8282-80104a19337f;;;;;;;;;;polisa;aedb7df4-4a00-498e-a016-67af0854fa0d;;NZ6467428827;aedb7df4-4a00-498e-a016-67af0854fa0d;8d5515ca-2ec6-4dd1-af0d-37ff55f83904;fd060cf9-e560-4b95-ba85-5be8e18b7178;fd060cf9-e560-4b95-ba85-5be8e18b7178;nr_polisy;;;;a5b09907-fdeb-46b9-b90b-0a4219145490;polisa;;22960f22-3769-4e11-aee7-b2d8aa196ae0
b24b24d7-2cf1-465c-ab39-8270fdc4227f;;;;;;;;;;polisa;1739e3c5-299c-4e18-b5e1-05dbfb93714e;;BL6007892347;1739e3c5-299c-4e18-b5e1-05dbfb93714e;fa6988fb-8e2e-47a7-b699-32bbb7a757d5;67a9dd7d-677c-4a1f-be97-78aa2dd7d2f7;67a9dd7d-677c-4a1f-be97-78aa2dd7d2f7;nr_polisy;;;;e3e4f982-65ef-4175-b4c6-b023e9b5cf88;polisa;;1da07954-271b-43f5-bbf8-86362d52f818
03974646-69b7-46a4-8939-e32f63ce19f0;;;;;;;;;;polisa;c0df3584-5c1b-41e7-b948-95edff009ca7;;RB3352787317;c0df3584-5c1b-41e7-b948-95edff009ca7;7ccc7350-8b3d-4f92-8fd3-29c968e5eb4c;696792f5-f196-4037-9eff-adfdc54cf03d;696792f5-f196-4037-9eff-adfdc54cf03d;nr_polisy;;;;451c9315-51c4-49a5-833c-b415d8240c77;polisa;;3779b8f9-882e-4bf7-9f10-8fbba2f9092c
a47b9d16-4671-4623-b3aa-4665ceea5ed2;;;;;;;;;;polisa;15d7886c-e93d-4d83-990b-5200f169b76b;;XM7587972608;15d7886c-e93d-4d83-990b-5200f169b76b;bc5c0a6a-c6ff-492e-ae9a-eda0a9468ba7;2a508590-cff3-4214-98ff-3d27c40407df;2a508590-cff3-4214-98ff-3d27c40407df;nr_polisy;;;;ae1804ec-522b-409b-b6c1-63dcf2112e1f;polisa;;9d8ab1e3-56f4-4884-8ee2-90df8a9ec959
41ef96e7-5b7f-4d3d-9b4f-b03d41998af9;;;;;;;;;;polisa;1916cbf0-ec5d-4eca-869b-e774e9edb539;;IQ0008115378;1916cbf0-ec5d-4eca-869b-e774e9edb539;a5856df5-3ffa-4368-bbfe-349446c06c53;0f5a8456-a2d9-4c52-9805-673191de1135;0f5a8456-a2d9-4c52-9805-673191de1135;nr_polisy;;;;e7b0ed05-90bc-4b2a-9eb1-67eb55e69d92;polisa;;94bbb76a-935e-4f45-84d4-1bf975cf32d6
167bd0e6-bc8f-46be-be64-3a0fdd414a37;;;;;;;;;;polisa;22b1761b-cfb2-4540-80c7-639d50b386ba;;OK5517366519;22b1761b-cfb2-4540-80c7-639d50b386ba;26eff3be-1e9a-4d4a-913d-bb7aafd6a40b;e9271e82-f7af-4950-baba-52f6faa2fb38;e9271e82-f7af-4950-baba-52f6faa2fb38;nr_polisy;;;;98be5794-9ce3-4528-8cb3-d13caa8bd0bd;polisa;;ee02febf-e1d9-474d-9c39-33d21ca67dfd
601b82c6-03bf-4913-a012-2fd035823a8f;;;;;;;;;;polisa;00e57011-8313-463c-867f-1fdc2467a5eb;;RY9295172273;00e57011-8313-463c-867f-1fdc2467a5eb;c3e0a9a7-4c23-43ef-88d0-eaf47635e993;f864b4ad-aa49-4be4-9fce-9df5d0f253f9;f864b4ad-aa49-4be4-9fce-9df5d0f253f9;nr_polisy;;;;5eb2b6d9-6a34-4aa2-b3d4-23ba12eb9119;polisa;;9545529f-70dc-4ff7-b8e9-d7fd90e8f49d
5adb964d-15b8-4893-87a4-3dcf72d878b6;;;;;;;;;;polisa;bebe8507-93f8-4553-96eb-b9a44b8fce58;;DB0455912284;bebe8507-93f8-4553-96eb-b9a44b8fce58;f5fe56a4-bc57-4456-831d-fd776f77809f;d1a73ed1-a86b-46d3-af06-69bb11ab8c72;d1a73ed1-a86b-46d3-af06-69bb11ab8c72;nr_polisy;;;;8bd9abe5-ecc0-4c8a-93a0-8d21fc5e28c6;polisa;;f493b60d-dbc8-4326-9c90-22245ef9397c
4805f69c-50fa-4f62-8d26-5b997189ffea;;;;;;;;;;polisa;9e222719-214e-449e-887d-7becfaa9c803;;FQ6504048841;9e222719-214e-449e-887d-7becfaa9c803;8773a0cc-b9bc-4028-af90-abbb2feccff7;6400c77c-058d-4542-8bf0-c2807711e239;6400c77c-058d-4542-8bf0-c2807711e239;nr_polisy;;;;241fb9ac-49ba-44ee-b3d6-063ae9a68bdd;polisa;;a356cb56-07f0-48f7-a30a-576146163d25
