incident_id;;party_id;;id;;party_role_id;party_role_name
7896d078-618d-44d5-b91d-1c48f20aae71;;42af2d54-d9e2-4d03-9dde-ac1df3a6c894;;c8fee411-a4a6-4367-9c02-3ff6a4c06128;;1dc23e2c-b53f-43e3-9b80-34ea79f3b8a1;poszkodowany
8615c613-0488-47ee-b546-2b1978705f6f;;49fbcd5b-82f9-4c47-a0d5-16c22bc606f0;;25a49208-662f-42c5-b16b-7aed144580a2;;f06bcef3-2022-4cf2-aa7d-8c541f154152;poszkodowany
365d4715-ed65-440e-ace6-10b73ee42f77;;da75f172-15a3-4484-8d17-2cbff9ebfe55;;bedc6076-9269-4ade-a14a-beafbe3259fc;;821451ac-8d60-445a-b67f-3193a9d9eb1c;poszkodowany
af3de0e5-b102-4ad5-b94d-eeec94c2aa1a;;493ccd2e-a76c-4418-9d3d-9501526c6e84;;58e49d79-8836-4a7c-98fc-0285eecc58d7;;a0c29acd-718a-479c-981b-cc91d10c1013;poszkodowany
4e46d86b-475f-4801-b68d-1200a3fad7e4;;e367f83b-453a-4c6a-b2b0-042d3731944a;;4d73297c-7ff6-48d9-9c0b-95f06ec3f0f4;;ac46f330-fdea-48de-9f4b-6208c19a183b;poszkodowany
5ce6ef74-a298-4713-b918-ab24ab87487b;;c942189b-2c1d-4af0-ab0f-dd173bfc1a2e;;c3e5036b-ee9d-4a12-b5fa-abe176e72cb5;;34a85f51-4391-4f55-9372-b07ba1a924b5;poszkodowany
e96f9106-b5e9-43a7-95fd-7c525b020816;;2945d132-16b9-47e8-8b22-775016b26916;;56eda27f-498d-4232-b86f-be8cf134fe87;;2868f6e8-9f6a-47da-b1f1-e95c776d5297;poszkodowany
c8a91b82-0ad0-449b-98d1-3e79dd79d0ce;;f2c6cb41-210c-4097-83a1-cdb069408aa7;;d0b85e1f-a3e3-4f59-b66e-e465b360c9c0;;cbd6f106-eba9-4bfb-8ca5-1cb25993c4bd;poszkodowany
a81b478f-3d1d-4912-906d-28e03c0b19fe;;434d7e6c-f602-423e-99ec-863793aa7cd4;;4ced20fc-351a-4591-b34d-a914241c88af;;ecabfd7f-674b-4c85-898c-ad6509321be5;poszkodowany
276cb136-157e-426e-8cc5-20c2531880c9;;57953456-e242-4630-a64f-8fe2e70aba21;;3cd84542-bc78-4ae1-9dd9-3665e179c3fb;;b3696630-296b-46fe-b162-15f37f67938f;poszkodowany
f3ff9915-0828-463c-82f9-16e1db4a65f4;;0f6c1870-85cf-4c4d-8faf-c7c4fcc831e4;;c0a12687-d386-476e-9166-21c8c3c5538b;;47d30654-6af3-4bbd-870b-6af026ee0687;poszkodowany
70b36d32-b5e5-49e8-8dfc-2d1dd0dd3ac7;;e1c13315-17bb-45fc-ac7b-b26fc26e4f88;;4bb9ef36-bb66-4f75-b36f-bdec85e12067;;4c402af6-9d12-4e28-bf8a-a6659b15ba58;poszkodowany
8e996365-2dd7-4ff4-a811-80ef62d89863;;9055aafc-fe3f-4d8d-886b-7424a840befa;;44b4aa92-ae76-4879-97c9-796d36dd5188;;fff33a65-2015-4335-a34c-c7838153fa81;poszkodowany
6be29d95-f17a-4040-9ca8-bb7e466b5557;;8772eb65-fc7b-4cdb-b5ec-04d351f2c7f5;;4d2d04c3-49e0-4792-b39d-e0764988d1d3;;47c617bd-f164-4a18-b642-0ea434e924d5;poszkodowany
0f53b830-42ea-4e93-9050-7943b292993c;;9b9dd97a-f8ce-4eaf-8612-d0af9e8b30b0;;c0cbf098-d0d3-414d-a58c-83f1822cfac2;;d9361397-0c54-4f38-b3f3-89f8d6c9b577;poszkodowany
24d01905-a819-422f-8371-ede5a42f5b06;;c8a12667-39ed-4f5d-9076-98d0dd8d62d4;;61c23ddd-6227-4974-bfc5-3580bc21f1ab;;6abf5322-4d83-4caa-a0b7-6b8e9edc1c01;poszkodowany
2dedc4c8-903e-44d9-945e-4e29ab3531a6;;915e0ee3-efb3-4b70-b7c7-2e95a1ecf23d;;e12dcc2a-e7a0-401c-bea6-192a91e3282b;;bc851c74-2849-4ada-a926-ccbf5d8bf372;poszkodowany
1f226561-0e0a-4d21-8fc0-a778fbecf15f;;f608997f-b398-4079-b424-96d4be334616;;35c3653e-23ef-4d0d-9026-74f97256e837;;2a5e980e-0872-4818-9a1a-ee575b1c8db3;poszkodowany
0ccf0d38-86af-4ff1-9f54-377db1274d1a;;f1803353-ffd3-401d-bfbf-6ae19873498a;;972cb7c9-124b-4870-bd86-42b7895ac47c;;6d5ee8c8-b8e8-496f-8e4b-9710ae4c4762;poszkodowany
b13f199d-b609-4b19-9adc-2be3b6751fba;;929737e6-23c7-4dcf-a430-f04a5d86b9d2;;1ffd5c86-51ae-4b75-9efa-0018d61433b1;;236fd83a-923c-4c3d-99c8-a6b527096e0d;poszkodowany
f9c50904-4873-4177-ac84-f0411afa9d03;;2a63bf25-7d18-4d89-8263-e79d78292015;;058a7e65-3333-4cda-8720-e83a03f64145;;5eb60ae0-db8e-449a-bf60-eceed97b37e3;poszkodowany
6980a62f-bd31-4408-9c59-9bf4bc96cb18;;e19c29af-299a-4f5e-a418-2a33f2e1ed96;;35b2cb03-9a77-41fd-a8ae-a1b1b6a22c32;;ad0073d2-ee6d-4af2-bd05-d51cd36924c3;poszkodowany
6e9ac23c-4b6f-4ed3-bbd3-d73e02a63931;;b974d057-f511-4aa4-a274-67f50950f957;;c3f88d63-8aa7-46ad-8e45-48bd88cca079;;9585923a-933a-48f0-bf8b-fc08ed34d521;poszkodowany
14cbac6e-d41f-44a9-a7a7-110e5618f6a9;;d684df80-aa78-4aed-902f-f505d84a5095;;404e29e7-015b-4b93-af56-cc91bdec750a;;4c06b689-45aa-4959-8953-6578a7e2aaa1;poszkodowany
c5685468-2245-4161-8034-6a1d48ed3c53;;eb648ecd-8427-4887-b91a-9798ccb32cbc;;5063698e-ae76-4dda-926c-e708b5193e73;;ee40cdf5-866a-407f-a605-0d569c219bf6;poszkodowany
1eb1e9a1-096c-4206-b7ca-4025e501ab11;;e4c814cc-5897-4f50-810e-5c650b4181a0;;be0cd790-a73f-4135-8b30-8ac530027c0f;;1c85aaca-f254-4974-9411-fbbf0a3f05f5;poszkodowany
239531be-69af-4adc-a9f4-6a6c348e3dd3;;220a088d-83ad-47e9-ba61-bf4910f63845;;e0548048-65b8-4cc9-863f-7234df7e5b21;;7d2a0d8e-e02d-4db6-81b2-3bf91b74eea4;poszkodowany
bb6b016a-0cb3-4f71-b10b-eb3747ea4bc9;;a320dd8c-7e66-4eec-ae69-be365149fd37;;02774a01-6a00-4452-a1d7-b88d146ead13;;db20ddae-190d-468d-a684-3cda8af95f71;poszkodowany
9c269197-0905-4977-b8dd-249b21b06064;;8d781d6f-e571-4f51-9e88-19d972cf973c;;9a2106eb-b5ac-4d6f-b96b-45ea2b464fab;;a525ec54-6dce-43fd-9b90-4559a8951d29;poszkodowany
c5d479db-0909-47a6-ac60-224138adbb66;;6e21c91e-3066-423a-9213-9abf75aa767a;;152ee117-4dee-412f-a28e-d8c9a5247d2d;;c94c07fb-6e33-4345-8118-3a6871701b31;poszkodowany
2071b0d6-aba4-4fcb-9784-ce612d4c1737;;a654304b-3f4c-470d-a685-fd457f603f12;;2ebe6207-81be-449b-80fd-09811c829257;;ca149564-f780-437f-901e-aea2ec4e08a2;poszkodowany
9912873a-1d93-475d-adc7-c6c14d484db5;;efd4ebfb-6bbb-4cab-8283-b9fff2f085b0;;8c577fab-4c1b-44fd-8b32-94597b84e2b9;;c0177f56-428f-4350-a5e3-382bc26c29e3;poszkodowany
c553ed32-31e0-4837-bdbe-e714b5059ecc;;a7e6f6b7-06b7-4228-a643-dd24cbeaa747;;f1bf1205-8340-4fdd-a05b-4804221d0504;;4a66b04c-3213-4b3a-b3aa-6483fcdbfe95;poszkodowany
7d8d5659-0402-497e-af9e-ad4b42857136;;66d8a40c-7752-42fb-b35a-e3a68ad4c2cf;;c1c6b6c7-6c0a-4fc4-ba63-fbbe44a43d98;;17b3c5e1-7dd0-48ca-a207-86c9e496a89f;poszkodowany
96afe08c-ccd6-46da-b9a9-328480201081;;095f5385-29db-42cd-8a7d-4970cd8d635d;;2e17b4e1-7236-422f-b351-7b83c8852b0a;;288999ed-f4a4-47cb-9b30-c9a1061edb94;poszkodowany
7d3e909f-d58d-4410-89e3-6af0bb94150c;;f452dd72-1791-4d87-a9c0-de475ccaf1b5;;2886b46d-3a69-450e-98f3-a16cab46f596;;65a8d95e-58eb-4eee-a547-21e21fd88780;poszkodowany
83a69222-dba7-49b1-9046-3f0bd9a20dd7;;0fc5157c-39ea-48f8-b2ad-505ebae967e6;;5edd7e8e-cbad-433b-994d-3627726d9218;;24d49fe1-288d-462d-97af-2951f5286237;poszkodowany
765ee284-5cb7-4e80-ac11-3b45d207565e;;ac3ae219-74df-4e5d-be19-d148a82eab08;;4ed12bdb-e255-4961-9d7b-2d20741e2ee1;;7ebe8473-38f1-4937-90c0-a1e4ed9bd7a5;poszkodowany
5db6c25f-1296-44a4-a6cd-cf9b2decc07b;;f3f32ab6-5e5d-4c21-b850-37d5d8970b86;;b95ee215-0c42-461a-9550-412f44723431;;3594697d-a39a-4da0-8c62-083f0835fa9c;poszkodowany
466938f0-c273-4e63-a8f5-625e80da8ff0;;dde07142-13a7-46ee-9cde-39b1735b75ce;;17f509ed-ed7e-4cb5-8525-b9ca3312e5be;;68302677-36b7-4088-b1bc-edaef831e991;poszkodowany
3d654148-3e68-45da-9bb8-db3d8ec3feb3;;36b7c98f-53ba-42a5-8e7d-80e61e17454f;;ca12c33c-e951-43bd-90d3-d82ff1507dd8;;f3419991-a3e5-4df8-baf7-8e42386860e7;poszkodowany
a3525971-f9b4-4d9b-8f2f-53d331b7b683;;0d4623f1-4888-40ad-9f35-eba12f07abf5;;0cdb5476-8769-4647-a75e-1c5bfc5f763e;;7d403c46-5b64-42c6-afa8-a0ac40e9ae26;poszkodowany
158b7a38-56ee-4f4f-a848-2afc598dc8ea;;9582d61c-eb07-43aa-9cf7-588be8d57609;;54db1f1e-4016-49f8-bcbe-843f43f1ea88;;95bbcc35-8f6c-4477-8e62-549758006dad;poszkodowany
476ee98a-2a4c-406f-8557-ca44c31f1e3f;;3a3c5957-6abd-4da6-886e-1da2ac6642a7;;f83710bb-d35e-460d-ba25-506bf14ded14;;cabb80e9-268b-4e50-a2b1-d2a14e8f63d7;poszkodowany
74bc6ee7-bc97-4851-9865-4ec98f59fda2;;d3a6a0af-550a-4e12-a134-b35e5cdf9c4f;;7f26bb28-4733-4d69-a57f-b4f88415fc50;;0e094342-8e62-40d7-b9b9-7b997d94c49b;poszkodowany
8ec65b9d-ff2a-4f11-b39d-ac2ef5c1da87;;e69c4b9f-1964-4463-950f-c0d6f6b4904c;;25143acd-e72f-4530-baa9-7a5f7eed333d;;c48e5acb-2f95-41b1-b875-816dc7564813;poszkodowany
84a53c02-e0a3-47b6-ab87-110bc84b8b45;;ad07edd2-98ac-4e81-93e9-9d9da3446a98;;47210b6d-6c2e-41ef-847d-514ec980f8c1;;3e736f0c-819b-4b6e-adb4-ba8cb2b528a3;poszkodowany
7d899f1d-f69e-4f1e-a131-4197019cb1c7;;ad11ff97-a845-4d61-a65a-8e8fa3dc90d5;;66e86942-8a6d-4452-8fa6-8ea7aa90049a;;c207c76e-55e0-47fe-93f7-1af1d5b76630;poszkodowany
d86c4d9f-4f3f-4f59-af78-2f48a30e35fc;;f9b1ef83-373f-4768-8a09-5cff103ef96d;;f1640b94-91ba-4a59-9e1b-8fe44557e58d;;688d8a87-0632-4a17-9c58-a10de611042d;poszkodowany
09bd003b-d969-4257-9c0a-878c09ba51a3;;a448c354-437c-404c-9d34-8b6464cac3f5;;165d9de1-522b-4f92-8983-43d322eeda72;;2fe1ec9d-4bbf-4ff1-98c8-32653cb3540a;poszkodowany
702fffa9-c5bc-4b16-9368-af6f8b5a4c14;;3bba2a6f-c120-4460-89a1-3ddcdf799053;;aecebb2b-584a-4b87-b4cc-f8373ab51c70;;e51209cb-d08f-4953-9749-39d8d9310d58;poszkodowany
3b54cb4b-cd41-427c-979e-03852bf487ef;;8f02e2b5-0d53-4edc-9ecf-9fb3b61a8e69;;eb4ee035-f7e6-4f1a-b49a-fb95b7f1cafd;;0ce89886-5aae-4a5e-a37e-af6b4650973f;poszkodowany
3d2d86ac-a634-4025-a8dc-7c672511f114;;72ac4645-42f4-4101-b773-03b980d6da25;;d6638115-fec7-422e-b9cb-41d97101daa8;;6c9fbc5a-3684-485c-b347-a03c38bf2d10;poszkodowany
d78d9c55-3c9e-48c8-afc6-ffe01c09f65d;;cc47be25-23d3-418a-b900-3c03442eae1a;;1b5cd49f-bf96-42fc-94de-cdcc489c192e;;601e6e1b-1fd9-4aac-87ea-7998f7d2ee1d;poszkodowany
c627eb0b-fc7d-4671-a88d-5500afe1e4f7;;ee046f4a-7549-427b-be0d-bac74b0f7b6a;;bd6c4225-52d7-45e3-8c28-de4655b287bb;;62da30df-a40c-4ad5-bbe0-b14eb6a6081e;poszkodowany
